name,meaning,name_origin,meaning_origin,birth_flower,trivia,image_url
ハナミズキ（花水木）,"返礼,私の想いを受けてください,永続性,公平",ミズキの仲間で、花が目立つことから。アメリカから日本へ贈られた木として有名。,日本がアメリカに桜を贈ったお礼（返礼）として、アメリカから日本へハナミズキが贈られた歴史的なエピソードから「返礼」「私の想いを受けてください」。,"3月18日,4月15日,4月23日",ミズキ科ミズキ属。北米原産。別名「アメリカヤマボウシ」。一青窈の歌でも有名。花びらに見えるのは総苞片（葉が変化したもの）です。,https://upload.wikimedia.org/wikipedia/commons/9/9e/Cornus_florida_flower.jpg
ハナラン（花蘭）,"愛国心,勝利",（※ナスタチウムの別名「金蓮花」のことである場合が多い）,丸い葉を盾、赤い花を血に染まった鎧に見立て、敵に向かっていく兵士の姿を連想させることから「愛国心」「勝利」。,該当なし,（※ナスタチウムと同じ植物を指すことが多いです）ノウゼンハレン科。ピリッとした辛味があり、サラダなどで食べられます。,https://upload.wikimedia.org/wikipedia/commons/8/87/Tropaeolum_majus_Garden_Nasturtium_Bl%C3%BCte_und_Blatt_2.jpg
ハナワギク（花輪菊）,"逆境に耐える,情愛",花色が鮮やかで、花輪のように見えることから。別名「三色菊」。,乾燥した土地でも育ち、鮮やかな3色の花を咲かせる生命力から「逆境に耐える」。明るい花色が、見る人に元気や愛情を感じさせることから「情愛」。,11月14日,キク科。北アフリカ原産。花びらが蛇の目のように色分けされているのが特徴。秋まきの一年草として親しまれています。,https://upload.wikimedia.org/wikipedia/commons/9/91/Glebionis_carinata_flower.jpg
ハボタン（葉牡丹）,"祝福,利益,慈愛,包む愛",葉が牡丹の花のように美しく重なり合うことから名付けられました。,紅白のおめでたい色合いと、幾重にも重なる葉が吉事が重なることを連想させ、お正月の飾りとして定着したことから「祝福」「利益」。赤ちゃんを包むおくるみのような姿から「慈愛」。,"11月27日,12月30日",アブラナ科アブラナ属。欧州原産のケール（キャベツの原種）を、江戸時代の日本人が観賞用に改良したもの。世界中で「オーナメンタル・ケール」として人気。,https://upload.wikimedia.org/wikipedia/commons/2/22/Brassica_oleracea_var._acephala.jpg
ハマオモト（浜万年青）,"どこか遠くへ,汚れがない,あなたを信じます",浜辺に生え、葉がオモト（万年青）に似ていることから。別名「ハマユウ（浜木綿）」。,海流に乗って種が遠くへ運ばれ、離れた土地で根付く性質から「どこか遠くへ」。神事の幣（ぬさ）のように白い花が、汚れのない純真さを表すとして「汚れがない」。,"7月18日,9月11日",ヒガンバナ科ハマオモト属。日本（関東以西）の海岸に自生。白い花は夕方から香りだし、夜に満開になります。万葉集にも詠まれる古来ゆかりの花。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Crinum_asiaticum_var._japonicum_flower.jpg
ハマギク（浜菊）,"逆境に立ち向かう,友愛",海岸の崖や砂地に生える野生の菊であることから。,激しい潮風や波しぶきを受ける過酷な環境でも、断崖絶壁にしっかりと根を張って可憐な花を咲かせる姿から「逆境に立ち向かう」という力強い花言葉がつきました。,9月26日,キク科キク属。日本固有種（青森〜茨城の太平洋側）。日本の野菊の中でも特に花が大きく美しい種類。野趣あふれる姿が愛されています。,https://upload.wikimedia.org/wikipedia/commons/5/5f/Nipponanthemum_nipponicum_flower.jpg
ハマナス（浜茄子）,"悲しくそして美しく,旅の楽しさ,照り映える容色",浜辺に生え、実が梨（ナシ）に似ていたことから「ハマナシ」と呼ばれ、それが訛って「ハマナス」になった。,鮮やかなピンク色の花が、厳しい海岸の環境で美しく咲く姿が、儚げでありながら力強いことから「悲しくそして美しく」。香りが良く、旅人の疲れを癒やすことから「旅の楽しさ」。,7月5日,バラ科バラ属。日本、東アジア原産。皇后雅子様のお印。実はローズヒップとしてジャムやお茶になり、ビタミンCが豊富。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Rosa_rugosa_flower.jpg
ハマヒルガオ（浜昼顔）,"絆,賢き婦人,休息",浜辺に咲くヒルガオであることから。,砂浜に深く根を張り、茎を長く伸ばして広がる様子が、家族や友人との強い結びつきを感じさせることから「絆」。過酷な環境でも美しく咲く姿から「賢き婦人」。,"5月25日,6月25日",ヒルガオ科ヒルガオ属。世界中の海岸に分布。淡いピンク色の花が、夏の砂浜を優しく彩ります。地下茎は非常に深く伸びます。,https://upload.wikimedia.org/wikipedia/commons/f/ff/Calystegia_soldanella_flower.jpg
ハミウリ（ハミ瓜）,"良い便り,金運",（※一般的な花言葉データには少ないですが、ウリ科の植物として解釈）,中国の皇帝への献上品とされた高級フルーツであり、その甘さと香りが遠くから喜び（良い便り）や富（金運）をもたらす象徴とされた。,該当なし,ウリ科キュウリ属。中国新疆ウイグル自治区のハミ（哈密）地区原産のメロンの一種。サクサクとした食感と強い甘みが特徴で、「メロンの王様」とも呼ばれる。,https://upload.wikimedia.org/wikipedia/commons/7/77/Hami_melon.jpg
バラ（薔薇）,"愛,美,情熱,あなたを愛しています",トゲのあるつる草を意味する「いばら（茨）」が転じて「ばら」になったとされる。,愛と美の女神アフロディーテの誕生と共に生まれた花とされ、古今東西を問わず「愛」と「美」の象徴。色や本数によっても意味が異なり、赤は「情熱」、白は「純潔」、黄色は「嫉妬」や「友情」など多彩。,"2月25日,6月1日,6月19日,12月25日",バラ科バラ属。北半球原産。花の女王。プレゼントする本数にも意味があり、1本は「一目惚れ」、108本は「結婚してください（プロポーズ）」となる。,https://upload.wikimedia.org/wikipedia/commons/4/47/Red_Rose.jpg
ハルジオン（春紫菀）,"追想の愛,きまぐれ",春に咲き、シオン（紫菀）に似ていることから「春紫菀」。一部では「貧乏草」とも呼ばれる。,蕾のうちは下を向いてうなだれているが、開花すると上を向く様子が、過去を振り返りながらも前を向こうとする「追想の愛」を感じさせる。花の色が白やピンクと微妙に変化することから「きまぐれ」。,"4月14日,12月12日",キク科ムカシヨモギ属。北米原産。大正時代に観賞用として入ってきたが、今は雑草化している。ヒメジョオンと似ているが、ハルジオンは蕾が垂れるのが特徴。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Erigeron_philadelphicus_flower.jpg
ハルリンドウ（春竜胆）,"高貴,真実の愛,苦い楽しみ",春に咲くリンドウであることから。,リンドウの根が非常に苦く、健胃薬として使われることから「苦い楽しみ」や、病気を治す力から「真実の愛」。小さくても凛とした青紫色の花が「高貴」さを漂わせる。,3月29日,リンドウ科リンドウ属。日本、東アジア原産。日当たりの良い湿地に生える小さな花。春の日差しを浴びて咲き、曇ると閉じる。,https://upload.wikimedia.org/wikipedia/commons/5/52/Gentiana_thunbergii_flower.jpg
ハンゲショウ（半夏生）,"内に秘めた情熱,内気",夏至から11日目の「半夏生」の頃に花が咲くことや、葉が半分白くなる「半化粧」に由来。,花が咲く時期だけ葉の一部が白く変化し、花が終わると元の緑色に戻る不思議な性質から、普段は隠している「内に秘めた情熱」や、素顔を見せない「内気」な心情を表す。,7月2日,ドクダミ科ハンゲショウ属。日本、東アジア原産。虫を誘うために葉を白くして花の代わりをさせるという、植物の知恵が詰まった植物。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Saururus_chinensis_leaves.jpg
パンジー,"もの思い,私を思って,思い出",フランス語の「pensee（思想・思考）」に由来。花が人の顔のように見え、物思いにふけっているように見えることから。,うつむき加減に咲く花姿が、哲学者が深く思索している横顔や、恋に悩んで考え込んでいる様子に見えることから「もの思い」「私を思って」。,"2月2日,4月10日,5月25日",スミレ科スミレ属。北欧原産。品種改良が進み、色や模様が非常に豊富。冬から春の花壇の主役。「ビオラ」はパンジーの小輪多花性の品種群。,https://upload.wikimedia.org/wikipedia/commons/c/ce/Viola_tricolor_002.jpg
ヒイラギ（柊）,"用心,剛直,先見の明,保護",葉のトゲに触るとヒリヒリ痛む（疼く＝ひいらぐ）ことから名付けられた。,葉の縁にある鋭いトゲが、邪気を払い、外敵から身を守る盾となることから「用心」「保護」。老木になるとトゲがなくなり葉が丸くなることから、経験を積んで角が取れる「先見の明」。,"12月7日,12月25日",モクセイ科モクセイ属。日本、台湾原産。クリスマスのヒイラギ（セイヨウヒイラギ）とは別種だが、同様に魔除けとして節分にイワシの頭と一緒に飾られる。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Osmanthus_heterophyllus_leaves.jpg
ヒイラギナンテン（柊南天）,"激しい感情,愛は茶目っ気",葉がヒイラギに似ており、実のつき方がナンテンに似ていることから。,トゲのある葉が激情や拒絶を感じさせる一方で、春に咲く黄色い小さな花が可愛らしく、良い香りを放つギャップから「愛は茶目っ気」や「激しい感情」とされた。,12月14日,メギ科メギ属。台湾、中国原産。ヒイラギのようなトゲのある葉を持つが、ナンテンのように赤い実をつける訳ではない（実は黒紫）。丈夫で日陰に強い。,https://upload.wikimedia.org/wikipedia/commons/9/91/Mahonia_japonica_flower.jpg
ヒガンバナ（彼岸花）,"情熱,独立,再会,あきらめ,悲しい思い出",秋の彼岸（9月下旬）の頃に咲くことから。別名「曼珠沙華（マンジュシャゲ）」は天界の花の意。,燃えるような赤い花から「情熱」。花と葉が別々の時期に出るため、永遠に会えない（葉見ず花見ず）切なさから「あきらめ」「悲しい思い出」。墓地によく植えられていることから、故人との「再会」を願う花とも。,"9月20日,9月23日,11月15日",ヒガンバナ科ヒガンバナ属。中国原産。球根に毒があり、モグラ除けとして田んぼの畦や墓地に植えられた。毒抜きをして飢饉の際の食料にもされた。,https://upload.wikimedia.org/wikipedia/commons/7/77/Lycoris_radiata_flower.jpg
ヒスイカズラ（翡翠葛）,私を忘れないで,花の色が宝石の翡翠（ヒスイ）のような美しい青緑色であることから。,自然界では珍しい神秘的なターコイズブルーの花色が、一度見たら忘れられない強烈な印象を残すことから「私を忘れないで」という言葉が託された。,該当なし,マメ科ヒスイカズラ属。フィリピン原産。絶滅危惧種。長く垂れ下がった花房に、勾玉のような形の花を多数つける。植物園の温室で見ることができる。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Strongylodon_macrobotrys_flower.jpg
ヒソップ,"清潔,浄化,自己犠牲",ヘブライ語の「エゾブ（聖なるハーブ）」に由来するとされる。,聖書において、ハンセン病の治癒や清めの儀式に使われた植物とされることから「清潔」「浄化」。殺菌作用があり、薬草として人々の健康を守ってきたことから。,9月13日,シソ科ヤナギハッカ属。南欧、西アジア原産。和名は「ヤナギハッカ」。ハーブティーやリキュールの香り付けに使われる。ミツバチが好む花。,https://upload.wikimedia.org/wikipedia/commons/2/22/Hyssopus_officinalis_flower.jpg
ヒナゲシ（雛芥子）,"恋の予感,いたわり,思いやり,慰め",小さくて可愛いケシ（芥子）であることから「雛芥子」。別名「ポピー」「虞美人草」。,ギリシャ神話で、眠りの神ヒュプノスが、疲れ切った女神デメテルを慰めるためにこの花を作ったという伝説から「慰め」「いたわり」。薄い紙のような花びらが風に揺れる姿が儚げで美しい。,2月23日,ケシ科ケシ属。欧州原産。中国の伝説の美女・虞美人が自害した場所から咲いたという伝説から「虞美人草」とも呼ばれる。麻薬成分は含まない。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Papaver_rhoeas_flower.jpg
ヒノキ（檜）,"不滅,不老,強い忍耐力",火を起こすのに使われた「火の木」、または尊い「日の木」が語源とされる。,伐採されてからも1000年以上強度を保つ耐久性と、保存性の高さから、永遠に朽ちない「不滅」や「不老」の象徴とされる。厳しい環境で真っ直ぐ育つ姿から「強い忍耐力」。,12月31日,ヒノキ科ヒノキ属。日本、台湾原産。最高級の建築材。法隆寺などの古代建築が今も残るのはヒノキのおかげ。独特の良い香りはリラックス効果が高い。,https://upload.wikimedia.org/wikipedia/commons/2/2f/Chamaecyparis_obtusa_leaves.jpg
ヒマワリ（向日葵）,"あなただけを見つめる,憧れ,情熱,光輝",太陽の動きに合わせて花が回る（向日性）と思われていたことから「向日葵」。,太陽に向かって咲く姿が、一途に相手を慕う様子に見えることから「あなただけを見つめる」「憧れ」。ギリシャ神話で、太陽神アポロンに恋い焦がれて花になった少女クリュティエの伝説に由来する。,"7月6日,7月20日,8月2日,8月5日",キク科ヒマワリ属。北米原産。夏の代名詞。実際には花が咲くと太陽を追う動きは止まり、東を向いて固定されることが多い。種は食用や油になる。,https://upload.wikimedia.org/wikipedia/commons/4/4b/Helianthus_annuus_flower.jpg
ヒノキ（檜）,"不滅,不老,強い忍耐力",火を起こすのに使われた「火の木」、または尊い「日の木」が語源とされる。,伐採されてからも1000年以上強度を保つ耐久性と、保存性の高さから、永遠に朽ちない「不滅」や「不老」の象徴とされる。厳しい環境で真っ直ぐ育つ姿から「強い忍耐力」。,12月31日,ヒノキ科ヒノキ属。日本、台湾原産。最高級の建築材。法隆寺などの古代建築が今も残るのはヒノキのおかげ。独特の良い香りはリラックス効果が高い。,https://upload.wikimedia.org/wikipedia/commons/2/2f/Chamaecyparis_obtusa_leaves.jpg
ヒマワリ（向日葵）,"あなただけを見つめる,憧れ,情熱,光輝",太陽の動きに合わせて花が回る（向日性）と思われていたことから「向日葵」。,太陽に向かって咲く姿が、一途に相手を慕う様子に見えることから「あなただけを見つめる」「憧れ」。ギリシャ神話で、太陽神アポロンに恋い焦がれて花になった少女クリュティエの伝説に由来する。,"7月6日,7月20日,8月2日,8月5日",キク科ヒマワリ属。北米原産。夏の代名詞。実際には花が咲くと太陽を追う動きは止まり、東を向いて固定されることが多い。種は食用や油になる。,https://upload.wikimedia.org/wikipedia/commons/4/4b/Helianthus_annuus_flower.jpg
ヒメジョオン（姫女苑）,素朴で清楚,「姫（小さい）」、「女苑（中国の草）」に由来。ハルジオンとよく似ている。,道端に咲く白い花が、飾り気がなく素朴でありながら、よく見ると整った美しい形をしていることから「素朴で清楚」。明治時代に観賞用として入ってきた帰化植物。,11月18日,キク科ムカシヨモギ属。北米原産。ハルジオン（春紫菀）と混同されるが、ヒメジョオンは茎の中が詰まっており（ハルジオンは空洞）、花期が少し遅い（初夏〜秋）。,https://upload.wikimedia.org/wikipedia/commons/f/fa/Erigeron_annuus_flower.jpg
ヒヤシンス,"スポーツ,ゲーム,悲しみを超えた愛,初恋のひたむきさ",ギリシャ神話の美少年ヒアキントスに由来する。,アポロンと円盤投げ（スポーツ）に興じていたヒアキントスが、風の神の嫉妬による事故で命を落とし、その血から咲いた花という伝説から「スポーツ」「悲しみを超えた愛」。紫は「悲哀」、赤は「嫉妬」、白は「控えめな愛」。,"1月4日,2月7日,4月11日",キジカクシ科（ユリ科）ヒヤシンス属。地中海沿岸原産。水栽培（水耕栽培）で手軽に育てられる球根植物として人気。香りが非常に良い。,https://upload.wikimedia.org/wikipedia/commons/2/2f/Hyacinthus_orientalis_flower.jpg
ヒルガオ（昼顔）,"絆,友達のよしみ,情事",朝顔に対して、昼間も咲き続けることから「昼顔」。,つるが他の植物にしっかりと絡みついて離れない様子から、強い結びつきや「絆」「情事」を連想させた。フランス映画『昼顔』のタイトルにもなっている。,6月25日,ヒルガオ科ヒルガオ属。日本全土に分布。アサガオに似ているが、葉の形が矢尻型で細長いのが特徴。地下茎で増えるため、一度生えると駆除が難しい。,https://upload.wikimedia.org/wikipedia/commons/5/52/Calystegia_japonica_flower.jpg
ビワ（枇杷）,"治癒,あなたに打ち明ける,密かな告白,愛の記憶",実の形が楽器の琵琶（びわ）に似ていることから。,古くから葉や実が薬（咳止めや湿布）として利用され、病気を治してきたことから「治癒」。冬に地味な白い花をひっそりと咲かせ、甘い香りを漂わせる姿から「密かな告白」。,12月9日,バラ科ビワ属。中国原産。葉は「枇杷葉（びわよう）」という生薬になる。実は初夏の味覚として親しまれる。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Eriobotrya_japonica_flowers.jpg
フウセンカズラ（風船葛）,"一緒に飛びたい,多忙,自由な心",実が風船のように膨らむつる植物（カズラ）であることから。,紙風船のような軽い実が、風に乗ってどこかへ飛んでいきそうな姿から「一緒に飛びたい」「自由な心」。つるを四方八方に伸ばして生長する様子が「多忙」に見えるとも。,"7月27日,9月17日",ムクロジ科フウセンカズラ属。北米原産。種には白いハート模様があり、非常に可愛らしいため「ハートの種」として人気がある。,https://upload.wikimedia.org/wikipedia/commons/3/30/Cardiospermum_halicacabum_fruit.jpg
フクジュソウ（福寿草）,"幸せを招く,永久の幸福,悲しき思い出",新春を祝う花として「福寿（幸福と長寿）」というおめでたい名前がつけられた。,旧暦の元旦（2月頃）に黄金色の花を咲かせることから、新年を祝う「幸せを招く」花とされる。一方で、ギリシャ神話のアドニスの流した血から咲いた花（西洋種）ともされ「悲しき思い出」という意味も併せ持つ。,"1月1日,1月3日,2月26日",キンポウゲ科フクジュソウ属。日本原産。別名「元日草」。縁起物だが、根には強心作用のある毒が含まれている。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Adonis_ramosa_flower.jpg
フジ（藤）,"優しさ,歓迎,決して離れない,恋に酔う",花が風に散る様子（吹き散る）から「ふじ」となった説などがある。日本古来の花。,女性の振袖のように優雅に垂れ下がって咲く姿から「優しさ」「歓迎」。つるが木に強く絡みつくことから「決して離れない」。紫色の艶やかな花房が、見る人を陶酔させることから「恋に酔う」。,"4月5日,4月29日,5月31日",マメ科フジ属。日本原産。樹齢1000年を超える巨木もある。藤棚は日本の春の風物詩。「下がり藤」は高貴な家紋の一つ。,https://upload.wikimedia.org/wikipedia/commons/e/e0/Wisteria_floribunda_flower.jpg
フジバカマ（藤袴）,"ためらい,遅れ,あの日を思い出す",花の色が藤色で、形が袴（はかま）に似ていることから。秋の七草の一つ。,蕾の期間が長く、なかなか花が開かない（じらす）様子から「ためらい」「遅れ」。乾燥させると桜餅のような良い香り（クマリン臭）がすることから、記憶を呼び起こす「あの日を思い出す」。,"9月28日,11月6日",キク科ヒヨドリバナ属。日本、中国原産。古くは香料として、乾燥させたものを匂い袋に入れたり、洗髪に使ったりした。『源氏物語』にも登場する。,https://upload.wikimedia.org/wikipedia/commons/7/77/Eupatorium_fortunei_flower.jpg
ブッドレア,"魅力,恋の予感,あなたを慕う",甘い香りで多くの蝶を呼び寄せることから、英名は「バタタフライブッシュ」。,芳香のある花に蝶たちが集まってくる様子から、人を惹きつける「魅力」や、誰かが訪ねてくる「恋の予感」。蝶が花を慕って集まるように見えることから「あなたを慕う」。,"8月20日,9月13日,10月20日",ゴマノハグサ科フジウツギ属。中国原産。円錐状に小さな花をたくさん咲かせる。成長が早く丈夫で、庭木として人気。,https://upload.wikimedia.org/wikipedia/commons/f/ff/Buddleja_davidii_flower.jpg
ブーゲンビリア,"情熱,あなたしか見えない,魅力",18世紀にブラジルでこの花を発見したフランスの探検家ブーガンヴィルにちなむ。,鮮やかな赤やピンクの色（実際は苞）が、南国の太陽の下で燃えるように咲く姿から「情熱」。その圧倒的な華やかさで見る人の視線を独占することから「あなたしか見えない」。,"7月20日,7月26日,8月9日",オシロイバナ科ブーゲンビリア属。中南米原産。花に見える部分は「苞（ほう）」で、本当の花は中央にある白い小さな部分。トゲがあるので注意。,https://upload.wikimedia.org/wikipedia/commons/2/23/Bougainvillea_spectabilis_flower.jpg
フキ（蕗）,"待望,愛嬌,公平な裁き",冬に黄色い花（フキノトウ）を咲かせることから「冬黄（ふゆき）」が転じた説がある。,雪解けとともに一番に顔を出すフキノトウが、春を待ちわびた人々の「待望」に応える。大きな葉がユーモラスで「愛嬌」がある。裁判官の仮面（かつら）に似ているという説から「公平な裁き」。,2月16日,キク科フキ属。日本原産。フキノトウは蕾、フキは葉柄（茎）を食べる。数少ない日本原産の野菜。,https://upload.wikimedia.org/wikipedia/commons/2/22/Petasites_japonicus_flower.jpg
フクシア,"つつましい愛,信じる愛,好みの良さ",ドイツの植物学者レオンハルト・フックスの名前にちなむ。花が釣りの浮き（ウキ）に似ていることから「釣浮草（ツリウキソウ）」。,イヤリングのように花が垂れ下がって咲く姿が、上品で可愛らしいことから「好みの良さ」。うつむいて咲く姿が、控えめな愛情表現に見えることから「つつましい愛」。,"1月17日,2月23日,7月11日",アカバナ科フクシア属。中南米原産。別名「レディ・イヤリング（貴婦人の耳飾り）」。多様な色と形があり、ハンギングバスケットに最適。,https://upload.wikimedia.org/wikipedia/commons/9/91/Fuchsia_magellanica_flower.jpg
ブノワ（不の輪）,永遠の悲しみ,（※一般的な植物名としての「ブノワ」は確認できず、創作または誤記の可能性が高いが、言葉の響きから解釈）,（※該当植物不明のため推測）終わりがない輪廻や、抜け出せない悲しみの連鎖をイメージさせる名前から。,該当なし,（※詳細不明）,
プリムラ,"青春の始まりと悲しみ,永続する愛情,富貴",ラテン語の「primos（最初の）」が語源。春一番に咲く花であることから。,春の訪れを告げる花として「青春の始まり」。しかし、夏には枯れてしまう（休眠する）儚さから「悲しみ」とも。プリムラ・ジュリアンやポリアンサなど種類が多く、カラフルで豪華な姿から「富貴」。,"1月25日,2月19日,3月26日,5月1日",サクラソウ科サクラソウ属。欧州原産。サクラソウの仲間。冬から春の鉢花の定番で、寒さに強く育てやすい。,https://upload.wikimedia.org/wikipedia/commons/3/30/Primula_vulgaris_flower.jpg
ブルーベリー,"実りある人生,知性,信頼,思いやり",実が青い（Blue）ベリー（Berry）であることから。和名は「沼酢の木（ヌマスノキ）」。,春に白いスズランのような花を咲かせ、夏にたくさんの甘酸っぱい実をつけることから、豊かな成果を表す「実りある人生」。実の青色が冷静さや知性を連想させることから「知性」。,"4月9日,8月21日",ツツジ科スノキ属。北米原産。目に良い成分（アントシアニン）を含むことで有名。紅葉も美しく、家庭果樹として人気。,https://upload.wikimedia.org/wikipedia/commons/2/2f/Vaccinium_corymbosum_flower.jpg
